symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
TFUELTUSD,0.00000000,0.000,0.00000000,0.00307700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
TFUELPAX,0.00000000,0.000,0.00000000,0.00348700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ONEBNB,0.00001080,2.473,0.00043638,0.00043630,0.00044760,4574.00000000,0.00044700,1000.00000000,0.00044750,16740.00000000,0.00043680,0.00045150,0.00042470,6798147.00000000,2966.57161380,1637100125134,1637186525134,4040654,4043547,2894
ONEBTC,0.00000004,0.939,0.00000418,0.00000425,0.00000430,158.00000000,0.00000429,159878.00000000,0.00000431,174954.00000000,0.00000426,0.00000433,0.00000406,26086013.00000000,109.06986056,1637100123471,1637186523471,14597506,14610839,13334
ONEUSDT,0.00096000,0.373,0.25054789,0.25724000,0.25842000,709.40000000,0.25815000,9399.90000000,0.25836000,8283.30000000,0.25746000,0.26111000,0.23919000,214428478.10000000,53724601.84777300,1637100125730,1637186525730,59099965,59248638,148674
ONETUSD,0.00000000,0.000,0.00000000,0.00472000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ONEPAX,0.00000000,0.000,0.00000000,0.00496000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ONEUSDC,0.00000000,0.000,0.00000000,0.00520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
FTMBNB,-0.00007690,-2.015,0.00381073,0.00382020,0.00374000,1070.00000000,0.00373690,463.00000000,0.00374230,463.00000000,0.00381690,0.00418000,0.00367160,1043164.00000000,3975.21906950,1637100125488,1637186525488,3005590,3010961,5372
FTMBTC,-0.00000115,-3.098,0.00003641,0.00003710,0.00003597,592.00000000,0.00003595,455.00000000,0.00003597,509.00000000,0.00003712,0.00003900,0.00003518,9903357.00000000,360.56154010,1637100125734,1637186525734,22382337,22438093,55757
FTMUSDT,-0.08640000,-3.848,2.17674263,2.24580000,2.15880000,15.00000000,2.15920000,135.00000000,2.15960000,18.00000000,2.24520000,2.37000000,2.07680000,96138719.00000000,209269248.36850000,1637100125706,1637186525706,89073820,89444652,370833
FTMTUSD,0.00000000,0.000,0.00000000,0.01095000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
FTMPAX,0.00000000,0.000,0.00000000,0.01028000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
FTMUSDC,0.00000000,0.000,0.00000000,0.01107000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BTCBBTC,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTTUSD,0.00000000,0.000,0.00000000,0.02606000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTPAX,0.00000000,0.000,0.00000000,0.02761000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTUSDC,0.00000000,0.000,0.00000000,0.02728000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ALGOBNB,-0.00007500,-2.551,0.00288750,0.00294300,0.00286500,135.00000000,0.00285900,846.00000000,0.00286400,447.00000000,0.00294000,0.00298800,0.00279800,383876.00000000,1108.44034900,1637100124330,1637186524330,2371314,2372513,1200
ALGOBTC,-0.00000113,-3.946,0.00002783,0.00002858,0.00002751,6.00000000,0.00002752,1299.00000000,0.00002753,10.00000000,0.00002864,0.00002933,0.00002679,3877423.00000000,107.91156264,1637100125024,1637186525024,25951852,25968485,16634
ALGOUSDT,-0.07710000,-4.455,1.66274647,1.73080000,1.65350000,118.00000000,1.65270000,3030.00000000,1.65350000,615.00000000,1.73060000,1.76310000,1.59520000,60415737.00000000,100456053.70970000,1637100125547,1637186525547,79441697,79709702,268006
ALGOTUSD,0.00000000,0.000,0.00000000,1.01700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ALGOPAX,0.00000000,0.000,0.00000000,0.20390000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ALGOUSDC,0.00000000,0.000,0.00000000,0.23800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
USDSBUSDT,0.00000000,0.000,0.00000000,0.99970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
USDSBUSDS,0.00000000,0.000,0.00000000,0.99990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GTOUSDT,-0.00176000,-3.530,0.04856379,0.04985000,0.04810000,31359.70000000,0.04822000,6012.80000000,0.04832000,16241.70000000,0.04986000,0.05010000,0.04679000,37858404.80000000,1838547.69898700,1637100123128,1637186523128,16324726,16334444,9719
GTOPAX,0.00000000,0.000,0.00000000,0.01361000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GTOTUSD,0.00000000,0.000,0.00000000,0.01236000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GTOUSDC,0.00000000,0.000,0.00000000,0.01196000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ERDBNB,0.00000000,0.000,0.00000000,0.00083273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ERDBTC,0.00000000,0.000,0.00000000,0.00000168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ERDUSDT,0.00000000,0.000,0.00000000,0.01971000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ERDPAX,0.00000000,0.000,0.00000000,0.00125270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ERDUSDC,0.00000000,0.000,0.00000000,0.00135730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DOGEBNB,0.00000000,0.000,0.00000000,0.00015270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DOGEBTC,-0.00000002,-0.506,0.00000395,0.00000395,0.00000393,389.00000000,0.00000393,1100839.00000000,0.00000394,612463.00000000,0.00000395,0.00000399,0.00000390,87687254.00000000,346.10381637,1637100125074,1637186525074,50585396,50616160,30765
DOGEUSDT,-0.00290000,-1.212,0.23592929,0.23930000,0.23630000,1451.00000000,0.23630000,71327.00000000,0.23640000,213240.00000000,0.23920000,0.24130000,0.22930000,1029262666.00000000,242833213.23400000,1637100125761,1637186525761,371981290,372363520,382231
DOGEPAX,0.00000000,0.000,0.00000000,0.00216820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DOGEUSDC,0.00000000,0.000,0.00000000,0.00212770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DUSKBNB,0.00000000,0.000,0.00000000,0.00118000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DUSKBTC,0.00000038,7.724,0.00000495,0.00000493,0.00000530,3123.00000000,0.00000530,8512.00000000,0.00000532,228.00000000,0.00000492,0.00000536,0.00000472,4579689.00000000,22.68652478,1637100034146,1637186434146,5825593,5830478,4886
DUSKUSDT,0.02150000,7.222,0.29789081,0.29780000,0.31920000,719.00000000,0.31880000,5336.00000000,0.31920000,214.00000000,0.29770000,0.32440000,0.27730000,16211102.00000000,4829138.32580000,1637100123778,1637186523778,8625743,8645459,19717
DUSKUSDC,0.00000000,0.000,0.00000000,0.01790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DUSKPAX,0.00000000,0.000,0.00000000,0.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BGBPUSDC,0.00000000,0.000,0.00000000,1.39000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ANKRBNB,0.00000970,4.554,0.00022667,0.00021390,0.00022270,15125.00000000,0.00022270,4646.00000000,0.00022360,42665.00000000,0.00021300,0.00023760,0.00021180,3324045.00000000,753.46312270,1637100117577,1637186517577,1528223,1529377,1155
ANKRBTC,0.00000008,3.865,0.00000218,0.00000207,0.00000215,1084.00000000,0.00000214,84353.00000000,0.00000215,626820.00000000,0.00000207,0.00000227,0.00000207,37681956.00000000,82.33371631,1637100125115,1637186525115,7732812,7744316,11505
ANKRUSDT,0.00310000,2.468,0.13037734,0.12565000,0.12873000,142.60000000,0.12861000,1111.80000000,0.12872000,1145.30000000,0.12563000,0.13549000,0.12507000,322433174.00000000,42037979.31304500,1637100125043,1637186525043,35149961,35248188,98228
ANKRTUSD,0.00000000,0.000,0.00000000,0.00212800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ANKRPAX,0.00000000,0.000,0.00000000,0.00209300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ANKRUSDC,0.00000000,0.000,0.00000000,0.00209700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ONTPAX,0.00000000,0.000,0.00000000,0.84510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ONTUSDC,0.00000000,0.000,0.00000000,0.57080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WINBNB,-0.00000002,-1.342,0.00000150,0.00000149,0.00000147,56523.00000000,0.00000146,1962664.00000000,0.00000147,17460221.00000000,0.00000149,0.00000160,0.00000141,3836096940.00000000,5758.93977798,1637100124688,1637186524688,8161878,8168793,6916
WINBTC,0.00000000,0.000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WINUSDT,-0.00003450,-3.927,0.00086027,0.00087850,0.00084400,300134.00000000,0.00084380,1334262.00000000,0.00084400,193070.00000000,0.00087850,0.00092800,0.00078250,100334745992.00000000,86314666.94090220,1637100125393,1637186525393,80244736,80455558,210823
WINUSDC,-0.00003260,-3.724,0.00089207,0.00088210,0.00084270,300629.00000000,0.00084290,612033.00000000,0.00084620,1533748.00000000,0.00087530,0.00110000,0.00080420,1135734007.00000000,1013152.16997330,1637100110244,1637186510244,1989485,1991048,1564
COSBNB,0.00000030,0.833,0.00003641,0.00003612,0.00003632,8230.00000000,0.00003627,78609.00000000,0.00003633,17870.00000000,0.00003602,0.00003747,0.00003487,20714534.00000000,754.16809572,1637100124635,1637186524635,1578610,1580772,2163
COSBTC,0.00000000,0.000,0.00000035,0.00000035,0.00000035,15227.00000000,0.00000034,13522792.00000000,0.00000035,1980910.00000000,0.00000035,0.00000036,0.00000034,22212793.00000000,7.75422730,1637100121332,1637186521332,4715526,4716563,1038
COSUSDT,-0.00023000,-1.084,0.02086996,0.02125000,0.02099000,8714.40000000,0.02096000,4768.70000000,0.02099000,8028.20000000,0.02122000,0.02170000,0.01987000,188375978.40000000,3931400.06467000,1637100124560,1637186524560,15815408,15842682,27275
TUSDBTUSD,0.00000000,0.000,0.00000000,0.99750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
NPXSUSDT,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
NPXSUSDC,0.00000000,0.000,0.00000000,0.00017020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
COCOSBNB,0.00007400,6.081,0.00128110,0.00122400,0.00129100,24.00000000,0.00128200,88.00000000,0.00128900,2350.00000000,0.00121700,0.00138900,0.00120000,347698.00000000,445.43566300,1637099792873,1637186192873,1518872,1520004,1133
COCOSBTC,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
COCOSUSDT,0.02040000,2.833,0.73859198,0.72020000,0.74040000,123.00000000,0.74040000,1752.00000000,0.74100000,653.00000000,0.72000000,0.77000000,0.68890000,5622326.00000000,4152604.90530000,1637100072704,1637186472704,13553882,13577944,24063
MTLUSDT,0.29500000,9.631,3.29400211,3.06500000,3.35800000,226.00000000,3.35300000,29.70000000,3.35600000,52.80000000,3.06300000,3.54900000,3.02500000,6540652.00000000,21544921.50730000,1637100124605,1637186524605,18489982,18563065,73084
TOMOBNB,0.00000000,0.000,0.00000000,0.03255000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
TOMOBTC,0.00000283,5.419,0.00005481,0.00005221,0.00005505,28.20000000,0.00005502,53.00000000,0.00005513,2955.90000000,0.00005222,0.00005795,0.00005044,1005169.50000000,55.08925920,1637100124569,1637186524569,11220201,11231575,11375
TOMOUSDT,0.15800000,5.016,3.26884519,3.15400000,3.30800000,12.00000000,3.30600000,116.80000000,3.30900000,60.20000000,3.15000000,3.48500000,3.03700000,6570410.70000000,21477655.42410000,1637100125655,1637186525655,20080257,20159025,78769
TOMOUSDC,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
PERLBNB,-0.00000030,-0.207,0.00014568,0.00014550,0.00014490,2320.00000000,0.00014480,426.00000000,0.00014580,10105.00000000,0.00014520,0.00014820,0.00014170,2223104.00000000,323.86498710,1637099798667,1637186198667,1442101,1442423,323
PERLBTC,0.00000000,0.000,0.00000140,0.00000141,0.00000140,73.00000000,0.00000139,171367.00000000,0.00000140,5888.00000000,0.00000140,0.00000143,0.00000138,3503837.00000000,4.90469375,1637100120991,1637186520991,6040349,6041631,1283
PERLUSDC,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
PERLUSDT,-0.00120000,-1.414,0.08397053,0.08487000,0.08367000,260.50000000,0.08361000,10105.90000000,0.08367000,105.20000000,0.08487000,0.08678000,0.08133000,10248971.10000000,860611.54679600,1637100120648,1637186520648,12838928,12844463,5536
DENTUSDT,-0.00008100,-1.276,0.00618063,0.00634900,0.00626700,22293.00000000,0.00626200,192172.00000000,0.00626800,15960.00000000,0.00634800,0.00638500,0.00589300,6325877815.00000000,39097900.41565900,1637100124004,1637186524004,56911979,56998735,86757
MFTUSDT,0.00132400,10.628,0.01327164,0.01245800,0.01378200,1350.00000000,0.01376000,3633.00000000,0.01378200,13606.00000000,0.01245800,0.01429900,0.01228400,622168107.00000000,8257193.16432300,1637100115363,1637186515363,12359734,12401270,41537
KEYUSDT,0.00023500,2.119,0.01121218,0.01109000,0.01132500,4897.00000000,0.01132500,82938.00000000,0.01134000,17022.00000000,0.01109000,0.01179900,0.01052400,405510464.00000000,4546656.73175800,1637100114984,1637186514984,19223582,19250009,26428
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DOCKUSDT,0.00028000,0.340,0.08159298,0.08248000,0.08274000,12330.00000000,0.08252000,2015.00000000,0.08274000,2610.00000000,0.08246000,0.08351000,0.07888000,17195008.00000000,1402991.95895000,1637100117028,1637186517028,12748556,12758721,10166
WANUSDT,-0.02250000,-2.528,0.85994229,0.89000000,0.86770000,23.00000000,0.86690000,840.00000000,0.86930000,461.00000000,0.89020000,0.89590000,0.83070000,2281248.00000000,1961741.62750000,1637100125097,1637186525097,8993142,9001875,8734
FUNUSDT,0.00007000,0.354,0.01968825,0.01978000,0.01985000,2213.00000000,0.01983000,6721.00000000,0.01985000,100222.00000000,0.01978000,0.02052000,0.01876000,387312148.00000000,7625497.48153000,1637100120692,1637186520692,18143864,18197484,53621
CVCUSDT,0.02610000,5.621,0.49328854,0.46370000,0.49040000,629.00000000,0.49060000,35.00000000,0.49070000,637.00000000,0.46430000,0.53000000,0.44250000,42541983.00000000,20985472.54950000,1637100125721,1637186525721,21833339,21911040,77702
BTTTRX,0.00022000,0.689,0.03197601,0.03188000,0.03216000,261939.40000000,0.03215000,9467.90000000,0.03218000,17865.80000000,0.03194000,0.03229000,0.03150000,809117441.70000000,25872344.11959400,1637100120966,1637186520966,9075880,9081010,5131
WINTRX,-0.00031600,-4.007,0.00781162,0.00789200,0.00757100,125709.30000000,0.00757100,1184974.50000000,0.00758900,200200.00000000,0.00788700,0.00819500,0.00738000,1878302621.40000000,14672581.87717500,1637100122801,1637186522801,7391191,7396354,5164
CHZBNB,0.00001050,1.252,0.00085317,0.00083850,0.00084900,1821.00000000,0.00084730,2043.00000000,0.00084840,2320.00000000,0.00083850,0.00087900,0.00082780,5508243.00000000,4699.46972740,1637100122756,1637186522756,4434921,4442318,7398
CHZBTC,0.00000000,0.000,0.00000823,0.00000815,0.00000815,2029.00000000,0.00000814,46824.00000000,0.00000816,40668.00000000,0.00000815,0.00000862,0.00000803,26331937.00000000,216.80553405,1637100122877,1637186522877,21296887,21323324,26438
CHZUSDT,-0.00380000,-0.770,0.49170895,0.49320000,0.48940000,654.00000000,0.48930000,4272.00000000,0.48950000,3668.00000000,0.49320000,0.51580000,0.47000000,252543750.00000000,124178022.71930000,1637100125221,1637186525221,111750482,111974466,223985
BANDBNB,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BANDBTC,-0.00000140,-1.070,0.00012890,0.00013120,0.00012950,1.60000000,0.00012930,250.00000000,0.00012950,1171.90000000,0.00013090,0.00013160,0.00012720,67443.80000000,8.69342088,1637100121053,1637186521053,13315056,13317212,2157
BANDUSDT,-0.15400000,-1.944,7.72155912,7.92400000,7.76900000,9.60000000,7.76100000,56.20000000,7.76700000,33.90000000,7.92300000,7.97300000,7.44700000,722241.80000000,5576832.76080000,1637100125755,1637186525755,32762469,32788637,26169
BNBBUSD,-11.10000000,-1.885,573.48911438,588.90000000,577.80000000,2.71300000,577.70000000,5.41500000,577.80000000,39.81700000,588.90000000,593.10000000,546.90000000,357042.45400000,204759960.73920000,1637100125391,1637186525391,120452930,120730790,277861
BTCBUSD,-434.94000000,-0.719,59833.30604651,60510.00000000,60075.07000000,0.00181000,60075.06000000,0.04332000,60075.07000000,0.17634000,60510.01000000,61157.94000000,58370.13000000,12035.65806000,720133212.17515650,1637100125428,1637186525428,267707076,268306948,599873
BUSDUSDT,0.00000000,0.000,0.99958553,0.99950000,0.99950000,1709.00000000,0.99950000,38098452.00000000,0.99960000,28257264.00000000,0.99950000,0.99980000,0.99950000,1242346020.00000000,1241831099.72530000,1637100125539,1637186525539,212612042,213215908,603867
BEAMBNB,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BEAMBTC,0.00000013,1.263,0.00001039,0.00001029,0.00001042,15.00000000,0.00001040,530.00000000,0.00001041,30.00000000,0.00001029,0.00001062,0.00001021,523652.00000000,5.44168558,1637100122044,1637186522044,5049562,5050753,1192
BEAMUSDT,0.00430000,0.691,0.61995666,0.62250000,0.62680000,17.00000000,0.62510000,17.00000000,0.62700000,326.00000000,0.62250000,0.63880000,0.60220000,2251540.00000000,1395857.21150000,1637100105740,1637186505740,10470999,10478223,7225
XTZBNB,-0.00001100,-0.123,0.00899812,0.00899600,0.00896800,33.00000000,0.00897300,231.10000000,0.00899900,231.00000000,0.00897900,0.00917300,0.00876100,37448.10000000,336.96265940,1637100122445,1637186522445,1684088,1684580,493
XTZBTC,-0.00000120,-1.370,0.00008634,0.00008760,0.00008640,12.90000000,0.00008640,118.80000000,0.00008648,201.00000000,0.00008760,0.00008810,0.00008481,668516.50000000,57.72181251,1637100125094,1637186525094,20066033,20074594,8562
XTZUSDT,-0.10300000,-1.946,5.15717670,5.29400000,5.19100000,44.90000000,5.18800000,656.40000000,5.19100000,208.00000000,5.29400000,5.32500000,4.97500000,5973989.10000000,30808917.41040000,1637100125838,1637186525838,67490813,67610785,119973
RENUSDT,-0.01580000,-1.956,0.78948123,0.80820000,0.79180000,150.00000000,0.79170000,23.00000000,0.79180000,516.00000000,0.80760000,0.81290000,0.76050000,5868805.00000000,4633311.37540000,1637100125731,1637186525731,25018968,25039018,20051
RVNUSDT,0.00056000,0.486,0.11404385,0.11531000,0.11586000,431.90000000,0.11579000,2602.00000000,0.11586000,2398.40000000,0.11530000,0.11824000,0.10857000,106090103.60000000,12098923.71212400,1637100124476,1637186524476,31411895,31468429,56535
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
HBARBNB,0.00002240,3.297,0.00071082,0.00067950,0.00070180,100.00000000,0.00070140,2466.00000000,0.00070250,5045.00000000,0.00067940,0.00074760,0.00066910,1197293.00000000,851.05534440,1637100121131,1637186521131,1396221,1397925,1705
HBARBTC,0.00000014,2.115,0.00000681,0.00000662,0.00000676,1128.00000000,0.00000675,32057.00000000,0.00000676,23463.00000000,0.00000662,0.00000708,0.00000656,16322522.00000000,111.21982427,1637100124079,1637186524079,14302467,14322246,19780
HBARUSDT,0.00540000,1.350,0.40778212,0.39990000,0.40550000,2232.00000000,0.40520000,12040.00000000,0.40540000,26.00000000,0.40010000,0.42060000,0.38860000,81500411.00000000,33234410.40920000,1637100125680,1637186525680,43220201,43351224,131024
NKNBNB,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
NKNBTC,-0.00000035,-3.623,0.00000957,0.00000964,0.00000931,3000.00000000,0.00000930,2771.00000000,0.00000932,18538.00000000,0.00000966,0.00000998,0.00000930,3122219.00000000,29.89170886,1637100123390,1637186523390,8515659,8522359,6701
NKNUSDT,-0.02610000,-4.464,0.57461895,0.58440000,0.55860000,6080.00000000,0.55860000,8434.00000000,0.55910000,811.00000000,0.58470000,0.60290000,0.54850000,16125994.00000000,9266301.70630000,1637100125800,1637186525800,23449725,23475708,25984
XRPBUSD,-0.00150000,-0.137,1.08643024,1.09640000,1.09480000,29.00000000,1.09440000,1049.00000000,1.09490000,1377.00000000,1.09630000,1.11330000,1.05950000,45384367.00000000,49306948.52050000,1637100125341,1637186525341,48159639,48254970,95332
ETHBUSD,-4.59000000,-0.108,4187.39843387,4261.24000000,4256.34000000,0.05000000,4256.32000000,4.99110000,4256.33000000,1.01960000,4260.93000000,4298.85000000,4067.03000000,158355.74510000,663098599.02578000,1637100125834,1637186525834,228653832,229154961,501130
BCHABCBUSD,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
LTCBUSD,-7.40000000,-3.165,228.14469599,233.80000000,226.40000000,7.97400000,226.40000000,9.27800000,226.50000000,11.58900000,233.80000000,235.50000000,218.20000000,175016.50100000,39929086.41360000,1637100125856,1637186525856,21221639,21289027,67389
